жОЯщАР;╦ТОР;йАТГЦ.;;аЯ. еМТэКЛАТОР;сТ. еМТэКЛ;йЫД.пЯОЛГХЕУТч;еПЫМУЛъА;а.ж.л;гЛ.еНЭЖКГС;дИЙАИОЩВОР пКГЯ.;аЯ. пАЯАСТАТИЙОЩ;гЛ/МъА пАЯАСТ/ЙОЩ;сУМОКИЙч аНъА;жояос (3%);жояос (4%);жояос (8%);жояос (20%;сЩМОКО йЯАТчСЕЫМ;пКГЯЫТщА аНъА
7950;2025;1;;веп      0000323;M;5000002755;лецажаял абее;94321495;28.02.2025;;626.514;14.09.2024;5,36;0;0,19;0;0;0,19;5,17
7950;2025;1;;веп      0000323;M;5000002755;лецажаял абее;94321495;28.02.2025;;626.515;14.09.2024;5,36;0;0,19;0;0;0,19;5,17
7950;2025;1;;веп      0000323;M;5000002755;лецажаял абее;94321495;28.02.2025;;626.513;14.09.2024;5,36;0;0,19;0;0;0,19;5,17
7950;2025;1;;веп      0000323;M;5000002755;лецажаял абее;94321495;28.02.2025;;626.516;14.09.2024;5,36;0;0,19;0;0;0,19;5,17
7950;2025;1;;веп      0000324;M;5000001186;боудоуягс-йымстас а.е.;94462894;28.02.2025;;90615;14.09.2024;47,18;0;1,67;0;0;1,71;45,47
7950;2025;1;;веп      0000324;M;5000001186;боудоуягс-йымстас а.е.;94462894;28.02.2025;;92183;20.09.2024;219,37;0;7,76;0;0;7,96;211,41
7950;2025;1;;веп      0000324;M;5000001186;боудоуягс-йымстас а.е.;94462894;28.02.2025;;89149;08.09.2024;82,46;0;2,92;0;0;2,99;79,47
7950;2025;1;;веп      0000324;M;5000001186;боудоуягс-йымстас а.е.;94462894;28.02.2025;;93433;25.09.2024;50,42;0;1,78;0;0;1,82;48,6
7950;2025;1;;веп      0000324;M;5000001186;боудоуягс-йымстас а.е.;94462894;28.02.2025;;83437;14.08.2024;53,31;0;1,89;0;0;1,94;51,37
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;37.553;04.07.2024;8,38;0;0,3;0;0;0,31;8,07
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;4.783;29.08.2024;87,23;0;3,08;0;0;3,16;84,07
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;37.256;30.08.2024;31,69;0;1,12;0;0;1,15;30,54
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;37.258;30.08.2024;6,67;0;0,24;0;0;0,25;6,42
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;4.827;17.09.2024;87,23;0;3,08;0;0;3,16;84,07
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;38.015;17.09.2024;28,35;0;1;0;0;1,03;27,32
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;4.833;19.09.2024;87,23;0;3,08;0;0;3,16;84,07
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;6.901;18.09.2024;62,87;0;2,22;0;0;2,28;60,59
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;6.902;18.09.2024;68,1;0;2,41;0;0;2,47;65,63
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;6.922;19.09.2024;20,77;0;0,73;0;0;0,75;20,02
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;6.923;19.09.2024;20,39;0;0,72;0;0;0,74;19,65
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;6.924;19.09.2024;32,62;0;1,15;0;0;1,18;31,44
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;6.911;18.09.2024;48,13;0;1,7;0;0;1,74;46,39
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;6.912;18.09.2024;30,73;0;1,09;0;0;1,12;29,61
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;37.917;13.09.2024;6,67;0;0,24;0;0;0,25;6,42
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;37.918;13.09.2024;28,35;0;1;0;0;1,03;27,32
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;38.202;20.09.2024;28,35;0;1;0;0;1,03;27,32
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;38.204;20.09.2024;6,67;0;0,24;0;0;0,25;6,42
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;6.893;15.09.2024;20,77;0;0,73;0;0;0,75;20,02
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;6.894;15.09.2024;20,39;0;0,72;0;0;0,74;19,65
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;6.895;15.09.2024;32,75;0;1,16;0;0;1,19;31,56
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;4.811;10.09.2024;87,23;0;3,08;0;0;3,16;84,07
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;37.699;10.09.2024;28,35;0;1;0;0;1,03;27,32
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;6.872;12.09.2024;68,05;0;2,41;0;0;2,47;65,58
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;6.873;12.09.2024;71,35;0;2,52;0;0;2,58;68,77
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;6.881;12.09.2024;45,82;0;1,62;0;0;1,66;44,16
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;6.882;12.09.2024;34,56;0;1,22;0;0;1,25;33,31
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;4.817;12.09.2024;87,23;0;3,08;0;0;3,16;84,07
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;4.796;03.09.2024;87,23;0;3,08;0;0;3,16;84,07
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;4.803;05.09.2024;87,23;0;3,08;0;0;3,16;84,07
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;37.570;06.09.2024;42,53;0;1,5;0;0;1,54;40,99
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;37.572;06.09.2024;6,67;0;0,24;0;0;0,25;6,42
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;6.865;08.09.2024;20,63;0;0,73;0;0;0,75;19,88
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;6.866;08.09.2024;20,63;0;0,73;0;0;0,75;19,88
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;37.516;05.09.2024;11,55;0;0,41;0;0;0,42;11,13
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;2.088;12.09.2024;-11,55;0;-0,41;0;0;-0,42;-11,13
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;38.535;27.09.2024;6,67;0;0,24;0;0;0,25;6,42
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;6.939;25.09.2024;29,73;0;1,05;0;0;1,08;28,65
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;6.940;25.09.2024;47,57;0;1,68;0;0;1,72;45,85
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;4.844;26.09.2024;87,23;0;3,08;0;0;3,16;84,07
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;38.476;26.09.2024;43,39;0;1,53;0;0;1,57;41,82
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;4.838;24.09.2024;87,23;0;3,08;0;0;3,16;84,07
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;38.339;24.09.2024;28,35;0;1;0;0;1,03;27,32
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;6.930;25.09.2024;61,9;0;2,19;0;0;2,24;59,66
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;6.931;25.09.2024;65,74;0;2,32;0;0;2,38;63,36
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;6.949;25.09.2024;19,94;0;0,71;0;0;0,73;19,21
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;6.950;25.09.2024;19,56;0;0,69;0;0;0,71;18,85
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;6.951;25.09.2024;39,13;0;1,38;0;0;1,41;37,72
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;30.221;02.10.2024;47;0;1,66;0;0;1,7;45,3
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;30.222;02.10.2024;31,39;0;1,11;0;0;1,14;30,25
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;30.241;02.10.2024;19,54;0;0,69;0;0;0,71;18,83
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;30.242;02.10.2024;19,15;0;0,68;0;0;0,7;18,45
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;30.243;02.10.2024;38,31;0;1,35;0;0;1,38;36,93
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;30.149;01.10.2024;61,28;0;2,17;0;0;2,22;59,06
7950;2025;1;;веп      0000325;M;5000001158;аицаиом цемийг пяолгх. тяож епе;997565624;28.02.2025;;30.150;01.10.2024;65,34;0;2,31;0;0;2,37;62,97
7950;2025;1;;веп      0000326;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;27.02.2025;;5247;27.09.2024;26,12;0;0,92;0;0;0,94;25,18
7950;2025;1;;веп      0000326;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;27.02.2025;;5245;27.09.2024;29,84;0;1,06;0;0;1,09;28,75
7950;2025;1;;веп      0000326;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;27.02.2025;;5300;01.10.2024;15,36;0;0,54;0;0;0,55;14,81
7950;2025;1;;веп      0000326;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;27.02.2025;;5301;01.10.2024;19,56;0;0,69;0;0;0,71;18,85
7950;2025;1;;веп      0000326;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;27.02.2025;;5460;08.10.2024;59,65;0;2,11;0;0;2,16;57,49
7950;2025;1;;веп      0000326;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;27.02.2025;;5461;08.10.2024;63,86;0;2,26;0;0;2,32;61,54
7950;2025;1;;веп      0000326;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;27.02.2025;;5511;10.10.2024;60,13;0;2,13;0;0;2,18;57,95
7950;2025;1;;веп      0000326;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;27.02.2025;;5512;10.10.2024;70;0;2,48;0;0;2,54;67,46
7950;2025;1;;веп      0000326;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;27.02.2025;;5513;10.10.2024;63,86;0;2,26;0;0;2,32;61,54
7950;2025;1;;веп      0000326;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;27.02.2025;;5554;11.10.2024;26,12;0;0,92;0;0;0,94;25,18
7950;2025;1;;веп      0000326;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;27.02.2025;;5555;11.10.2024;24,7;0;0,87;0;0;0,89;23,81
7950;2025;1;;веп      0000326;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;27.02.2025;;5393;04.10.2024;26,12;0;0,92;0;0;0,94;25,18
7950;2025;1;;веп      0000326;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;27.02.2025;;5394;04.10.2024;24,7;0;0,87;0;0;0,89;23,81
7950;2025;1;;веп      0000326;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;27.02.2025;;5606;15.10.2024;59,65;0;2,11;0;0;2,16;57,49
7950;2025;1;;веп      0000326;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;27.02.2025;;5607;15.10.2024;63,86;0;2,26;0;0;2,32;61,54
7950;2025;1;;веп      0000326;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;27.02.2025;;5348;03.10.2024;15,84;0;0,56;0;0;0,57;15,27
7950;2025;1;;веп      0000326;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;27.02.2025;;5349;03.10.2024;25,71;0;0,91;0;0;0,93;24,78
7950;2025;1;;веп      0000326;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;27.02.2025;;5350;03.10.2024;19,56;0;0,69;0;0;0,71;18,85
7950;2025;1;;веп      0000326;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;27.02.2025;;5352;03.10.2024;44,3;0;1,57;0;0;1,61;42,69
7950;2025;1;;веп      0000326;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;27.02.2025;;5353;03.10.2024;44,3;0;1,57;0;0;1,61;42,69
7950;2025;1;;веп      0000326;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;27.02.2025;;5674;17.10.2024;60,13;0;2,13;0;0;2,18;57,95
7950;2025;1;;веп      0000326;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;27.02.2025;;5675;17.10.2024;70;0;2,48;0;0;2,54;67,46
7950;2025;1;;веп      0000326;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;27.02.2025;;5676;17.10.2024;63,86;0;2,26;0;0;2,32;61,54
7950;2025;1;;веп      0000326;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;27.02.2025;;5711;18.10.2024;26,12;0;0,92;0;0;0,94;25,18
7950;2025;1;;веп      0000326;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;27.02.2025;;5712;18.10.2024;24,7;0;0,87;0;0;0,89;23,81
7950;2025;1;;веп      0000326;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;27.02.2025;;5772;23.10.2024;59,65;0;2,11;0;0;2,16;57,49
7950;2025;1;;веп      0000326;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;27.02.2025;;5773;23.10.2024;63,86;0;2,26;0;0;2,32;61,54
7950;2025;1;;веп      0000326;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;27.02.2025;;5814;24.10.2024;60,13;0;2,13;0;0;2,18;57,95
7950;2025;1;;веп      0000326;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;27.02.2025;;5815;24.10.2024;70;0;2,48;0;0;2,54;67,46
7950;2025;1;;веп      0000326;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;27.02.2025;;5816;24.10.2024;69;0;2,44;0;0;2,5;66,5
7950;2025;1;;веп      0000326;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;27.02.2025;;5817;24.10.2024;19,56;0;0,69;0;0;0,71;18,85
7950;2025;1;;веп      0000326;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;27.02.2025;;5817;24.10.2024;6,56;0;0,21;0;0;0,22;6,34
7950;2025;1;;веп      0000326;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;27.02.2025;;5849;29.10.2024;24,7;0;0,87;0;0;0,89;23,81
7950;2025;1;;веп      0000326;M;5000001379;тяожоелпояийг л.е.п.е.;95627710;27.02.2025;;5850;29.10.2024;59,65;0;2,11;0;0;2,16;57,49
7950;2025;1;;веп      0000327;M;5000002755;лецажаял абее;94321495;28.02.2025;;627.446;30.09.2024;5,36;0;0,19;0;0;0,19;5,17
7950;2025;1;;веп      0000327;M;5000002755;лецажаял абее;94321495;28.02.2025;;627.447;30.09.2024;5,36;0;0,19;0;0;0,19;5,17
7950;2025;1;;веп      0000327;M;5000002755;лецажаял абее;94321495;28.02.2025;;627.448;30.09.2024;5,36;0;0,19;0;0;0,19;5,17
7950;2025;1;;веп      0000327;M;5000002755;лецажаял абее;94321495;28.02.2025;;627.449;30.09.2024;5,36;0;0,19;0;0;0,19;5,17
7950;2025;1;;веп      0000327;M;5000002755;лецажаял абее;94321495;28.02.2025;;627.969;07.10.2024;5,36;0;0,19;0;0;0,19;5,17
7950;2025;1;;веп      0000327;M;5000002755;лецажаял абее;94321495;28.02.2025;;627.970;07.10.2024;5,36;0;0,19;0;0;0,19;5,17
7950;2025;1;;веп      0000327;M;5000002755;лецажаял абее;94321495;28.02.2025;;627.971;07.10.2024;5,36;0;0,19;0;0;0,19;5,17
7950;2025;1;;веп      0000327;M;5000002755;лецажаял абее;94321495;28.02.2025;;627.972;07.10.2024;5,36;0;0,19;0;0;0,19;5,17
7950;2025;1;;веп      0000327;M;5000002755;лецажаял абее;94321495;28.02.2025;;627.973;07.10.2024;5,36;0;0,19;0;0;0,19;5,17
7950;2025;1;;веп      0000327;M;5000002755;лецажаял абее;94321495;28.02.2025;;628.504;14.10.2024;5,36;0;0,19;0;0;0,19;5,17
7950;2025;1;;веп      0000327;M;5000002755;лецажаял абее;94321495;28.02.2025;;628.505;14.10.2024;5,36;0;0,19;0;0;0,19;5,17
7950;2025;1;;веп      0000327;M;5000002755;лецажаял абее;94321495;28.02.2025;;628.506;14.10.2024;5,36;0;0,19;0;0;0,19;5,17
7950;2025;1;;веп      0000327;M;5000002755;лецажаял абее;94321495;28.02.2025;;628.507;14.10.2024;5,36;0;0,19;0;0;0,19;5,17
7950;2025;1;;веп      0000327;M;5000002755;лецажаял абее;94321495;28.02.2025;;628.508;14.10.2024;5,36;0;0,19;0;0;0,19;5,17
7950;2025;1;;веп      0000327;M;5000002755;лецажаял абее;94321495;28.02.2025;;628.891;18.10.2024;5,36;0;0,19;0;0;0,19;5,17
7950;2025;1;;веп      0000327;M;5000002755;лецажаял абее;94321495;28.02.2025;;628.892;18.10.2024;5,36;0;0,19;0;0;0,19;5,17
7950;2025;1;;веп      0000327;M;5000002755;лецажаял абее;94321495;28.02.2025;;628.893;18.10.2024;5,36;0;0,19;0;0;0,19;5,17
7950;2025;1;;веп      0000327;M;5000002755;лецажаял абее;94321495;28.02.2025;;628.894;18.10.2024;5,36;0;0,19;0;0;0,19;5,17
7950;2025;1;;веп      0000327;M;5000002755;лецажаял абее;94321495;28.02.2025;;628.895;18.10.2024;5,36;0;0,19;0;0;0,19;5,17
7950;2025;1;;веп      0000327;M;5000002755;лецажаял абее;94321495;28.02.2025;;629.393;25.10.2024;5,36;0;0,19;0;0;0,19;5,17
7950;2025;1;;веп      0000327;M;5000002755;лецажаял абее;94321495;28.02.2025;;629.394;25.10.2024;5,36;0;0,19;0;0;0,19;5,17
7950;2025;1;;веп      0000327;M;5000002755;лецажаял абее;94321495;28.02.2025;;629.395;25.10.2024;5,36;0;0,19;0;0;0,19;5,17
7950;2025;1;;веп      0000327;M;5000002755;лецажаял абее;94321495;28.02.2025;;629.396;25.10.2024;10,71;0;0,38;0;0;0,39;10,32
7950;2025;1;;веп      0000328;M;5000002492;ваяайида аццекийг & сиа ее;998177858;05.03.2025;;1798;23.09.2024;9,97;0;0,35;0;0;0,36;9,61
7950;2025;1;;веп      0000328;M;5000002492;ваяайида аццекийг & сиа ее;998177858;05.03.2025;;1804;23.09.2024;26,92;0;0,95;0;0;0,97;25,95
7950;2025;1;;веп      0000328;M;5000002492;ваяайида аццекийг & сиа ее;998177858;05.03.2025;;1799;23.09.2024;9,97;0;0,35;0;0;0,36;9,61
7950;2025;1;;веп      0000328;M;5000002492;ваяайида аццекийг & сиа ее;998177858;05.03.2025;;1803;23.09.2024;5,15;0;0,18;0;0;0,18;4,97
7950;2025;1;;веп      0000328;M;5000002492;ваяайида аццекийг & сиа ее;998177858;05.03.2025;;1800;23.09.2024;9,97;0;0,35;0;0;0,36;9,61
7950;2025;1;;веп      0000328;M;5000002492;ваяайида аццекийг & сиа ее;998177858;05.03.2025;;1801;23.09.2024;9,97;0;0,35;0;0;0,36;9,61
7950;2025;1;;веп      0000328;M;5000002492;ваяайида аццекийг & сиа ее;998177858;05.03.2025;;1964;07.10.2024;5,15;0;0,18;0;0;0,18;4,97
7950;2025;1;;веп      0000328;M;5000002492;ваяайида аццекийг & сиа ее;998177858;05.03.2025;;1965;07.10.2024;64,55;0;2,28;0;0;2,34;62,21
7950;2025;1;;веп      0000328;M;5000002492;ваяайида аццекийг & сиа ее;998177858;05.03.2025;;1966;07.10.2024;20,61;0;0,73;0;0;0,75;19,86
7950;2025;1;;веп      0000328;M;5000002492;ваяайида аццекийг & сиа ее;998177858;05.03.2025;;1967;07.10.2024;23,32;0;0,82;0;0;0,84;22,48
7950;2025;1;;веп      0000328;M;5000002492;ваяайида аццекийг & сиа ее;998177858;05.03.2025;;1968;07.10.2024;24,98;0;0,88;0;0;0,9;24,08
7950;2025;1;;веп      0000328;M;5000002492;ваяайида аццекийг & сиа ее;998177858;05.03.2025;;1918;02.10.2024;26,92;0;0,95;0;0;0,97;25,95
7950;2025;1;;веп      0000328;M;5000002492;ваяайида аццекийг & сиа ее;998177858;05.03.2025;;1919;02.10.2024;5,15;0;0,18;0;0;0,18;4,97
7950;2025;1;;веп      0000328;M;5000002492;ваяайида аццекийг & сиа ее;998177858;05.03.2025;;1920;02.10.2024;22,54;0;0,8;0;0;0,82;21,72
7950;2025;1;;веп      0000328;M;5000002492;ваяайида аццекийг & сиа ее;998177858;05.03.2025;;1921;02.10.2024;15,46;0;0,55;0;0;0,56;14,9
7950;2025;1;;веп      0000328;M;5000002492;ваяайида аццекийг & сиа ее;998177858;05.03.2025;;1922;02.10.2024;78,67;0;2,78;0;0;2,85;75,82
7950;2025;1;;веп      0000328;M;5000002492;ваяайида аццекийг & сиа ее;998177858;05.03.2025;;1913;02.10.2024;9,97;0;0,35;0;0;0,36;9,61
7950;2025;1;;веп      0000328;M;5000002492;ваяайида аццекийг & сиа ее;998177858;05.03.2025;;1914;02.10.2024;9,97;0;0,35;0;0;0,36;9,61
7950;2025;1;;веп      0000328;M;5000002492;ваяайида аццекийг & сиа ее;998177858;05.03.2025;;1915;02.10.2024;9,97;0;0,35;0;0;0,36;9,61
7950;2025;1;;веп      0000328;M;5000002492;ваяайида аццекийг & сиа ее;998177858;05.03.2025;;1916;02.10.2024;9,97;0;0,35;0;0;0,36;9,61
7950;2025;1;;веп      0000328;M;5000002492;ваяайида аццекийг & сиа ее;998177858;05.03.2025;;1917;02.10.2024;25,52;0;0,9;0;0;0,92;24,6
7950;2025;1;;веп      0000328;M;5000002492;ваяайида аццекийг & сиа ее;998177858;05.03.2025;;1959;07.10.2024;9,97;0;0,35;0;0;0,36;9,61
7950;2025;1;;веп      0000328;M;5000002492;ваяайида аццекийг & сиа ее;998177858;05.03.2025;;1960;07.10.2024;9,97;0;0,35;0;0;0,36;9,61
7950;2025;1;;веп      0000328;M;5000002492;ваяайида аццекийг & сиа ее;998177858;05.03.2025;;1961;07.10.2024;9,97;0;0,35;0;0;0,36;9,61
7950;2025;1;;веп      0000328;M;5000002492;ваяайида аццекийг & сиа ее;998177858;05.03.2025;;1962;07.10.2024;9,97;0;0,35;0;0;0,36;9,61
7950;2025;1;;веп      0000328;M;5000002492;ваяайида аццекийг & сиа ее;998177858;05.03.2025;;1963;07.10.2024;15,46;0;0,55;0;0;0,56;14,9
7950;2025;1;;веп      0000328;M;5000002492;ваяайида аццекийг & сиа ее;998177858;05.03.2025;;2038;16.10.2024;26,97;0;0,95;0;0;0,97;26
7950;2025;1;;веп      0000328;M;5000002492;ваяайида аццекийг & сиа ее;998177858;05.03.2025;;2034;16.10.2024;9,97;0;0,35;0;0;0,36;9,61
7950;2025;1;;веп      0000328;M;5000002492;ваяайида аццекийг & сиа ее;998177858;05.03.2025;;2039;16.10.2024;28,2;0;1;0;0;1,02;27,18
7950;2025;1;;веп      0000328;M;5000002492;ваяайида аццекийг & сиа ее;998177858;05.03.2025;;2040;16.10.2024;5,15;0;0,18;0;0;0,18;4,97
7950;2025;1;;веп      0000328;M;5000002492;ваяайида аццекийг & сиа ее;998177858;05.03.2025;;2035;16.10.2024;9,97;0;0,35;0;0;0,36;9,61
7950;2025;1;;веп      0000328;M;5000002492;ваяайида аццекийг & сиа ее;998177858;05.03.2025;;2036;16.10.2024;9,97;0;0,35;0;0;0,36;9,61
7950;2025;1;;веп      0000328;M;5000002492;ваяайида аццекийг & сиа ее;998177858;05.03.2025;;2041;16.10.2024;23,83;0;0,84;0;0;0,86;22,97
7950;2025;1;;веп      0000328;M;5000002492;ваяайида аццекийг & сиа ее;998177858;05.03.2025;;2042;16.10.2024;15,46;0;0,55;0;0;0,56;14,9
7950;2025;1;;веп      0000328;M;5000002492;ваяайида аццекийг & сиа ее;998177858;05.03.2025;;2037;16.10.2024;9,97;0;0,35;0;0;0,36;9,61
7950;2025;1;;веп      0000328;M;5000002492;ваяайида аццекийг & сиа ее;998177858;05.03.2025;;2080;16.10.2024;26,97;0;0,95;0;0;0,97;26
7950;2025;1;;веп      0000328;M;5000002492;ваяайида аццекийг & сиа ее;998177858;05.03.2025;;2081;21.10.2024;28,2;0;1;0;0;1,02;27,18
7950;2025;1;;веп      0000328;M;5000002492;ваяайида аццекийг & сиа ее;998177858;05.03.2025;;2076;21.10.2024;9,97;0;0,35;0;0;0,36;9,61
7950;2025;1;;веп      0000328;M;5000002492;ваяайида аццекийг & сиа ее;998177858;05.03.2025;;2083;21.10.2024;5,15;0;0,18;0;0;0,18;4,97
7950;2025;1;;веп      0000328;M;5000002492;ваяайида аццекийг & сиа ее;998177858;05.03.2025;;2077;21.10.2024;9,97;0;0,35;0;0;0,36;9,61
7950;2025;1;;веп      0000328;M;5000002492;ваяайида аццекийг & сиа ее;998177858;05.03.2025;;2082;21.10.2024;23,83;0;0,84;0;0;0,86;22,97
